abs_time,gps_orientation_deg,phone_yaw_deg,vehicle_heading_deg,steering_deg,yaw_rate_dps,vehicle_speed_kmh,vehicle_heading_wrapped_delta_deg,vehicle_heading_rate_dps
44150.804,201.84,335.34,159.316,0.0,9.899994,40.284,-0.8919999999999959,-8.920000000129763
44150.904,201.84,336.04,158.25,0.0,9.899994,40.795,-1.0660000000000025,-10.659999999379531
44151.004,201.84,336.73,157.245,0.0,10.0,41.033,-1.0049999999999955,-10.050000000146202
44151.104,201.84,335.53,156.05,0.0,9.899994,41.43600000000001,-1.1949999999999932,-11.950000000173826
44151.203,201.84,334.83,155.19899999999998,0.0,10.0,41.677,-0.8510000000000275,-8.595959595788036
44151.304,201.84,338.39,154.381,0.0,9.700012,42.332,-0.8179999999999836,-8.099009901382013
44151.403,201.84,335.84,152.915,0.0,9.5,42.61,-1.4660000000000082,-14.80808080778487
44151.505,201.84,339.49,152.174,0.0,9.0,42.941,-0.7409999999999854,-7.264705882427421
44151.605,201.84,340.07,151.369,0.0,8.200012,43.373000000000005,-0.8050000000000068,-8.049999999531497
44151.703,201.84,328.71,149.92600000000002,0.0,8.300018,42.818000000000005,-1.4429999999999836,-14.724489796198062
44151.804,201.84,329.59,149.606,0.0,8.200012,43.369,-0.3200000000000216,-3.1683168318367616
44151.903,201.84,328.34,148.644,0.0,7.600006,43.38,-0.9619999999999891,-9.717171716977356
44152.004,201.84,328.74,148.459,0.0,7.600006,43.6,-0.18500000000000227,-1.8316831682735737
44152.104,201.84,337.57,147.487,0.0,7.300018,44.057,-0.9720000000000084,-9.720000000141528
44152.204,201.84,331.57,146.466,0.0,6.899994,44.233,-1.0209999999999866,-10.21000000014844
44152.304,201.84,343.15,145.847,0.0,5.700012,43.895,-0.6189999999999998,-6.190000000090074
44152.404,201.84,337.97,146.494,0.5999755999999999,4.0,44.305,0.6469999999999914,6.46999999962331
44152.504,201.84,341.56,144.188,3.700012,2.5,44.226000000000006,-2.3060000000000116,-23.060000000335684
44152.604,201.84,338.91,144.791,3.799988,1.700012,44.446000000000005,0.6030000000000086,6.030000000087835
44152.704,201.84,338.69,145.105,3.899963,1.800018,44.788,0.31399999999999295,3.1400000000456227
44152.804,201.84,336.85,144.629,5.0,1.300018,44.586000000000006,-0.4759999999999991,-4.760000000069258
44152.904,201.84,340.7,144.911,9.0,0.8999939,45.324,0.2820000000000107,2.8199999998359613
44153.004,201.84,338.7,144.44299999999998,13.5,-0.1999817,45.126000000000005,-0.46800000000001774,-4.68000000006828
44153.104,201.84,337.73,144.181,16.09998,-1.199982,45.637,-0.26199999999997203,-2.6200000000378463
44153.203,201.84,332.36,143.776,16.59998,-1.5,45.511,-0.40500000000000114,-4.090909090827323
44153.303,201.84,331.53,145.344,16.0,-1.600006,46.13399999999999,1.5679999999999836,15.680000000228011
44153.404,201.84,336.12,144.746,14.0,-1.5,46.332,-0.5979999999999848,-5.920792079067868
44153.504,201.84,334.36,145.696,12.20001,-0.8999939,46.361,0.9499999999999886,9.50000000013813
44153.604,201.84,333.4,145.075,11.39996,-0.2999877999999999,46.775,-0.6210000000000093,-6.210000000090461
44153.704,201.84,332.84,146.024,11.5,-0.2999877999999999,46.861,0.9490000000000123,9.49000000013822
44153.804,201.84,334.38,145.12,11.5,-0.3999939,47.092,-0.9039999999999964,-9.040000000131514
44153.904,201.84,333.92,145.678,11.5,-0.2999877999999999,47.711000000000006,0.5579999999999927,5.579999999675128
44154.003,144.88,333.72,145.374,11.29999,-0.1999817,47.462,-0.30400000000000205,-3.0707070708713866
44154.104,144.88,336.35,145.55700000000002,11.29999,-0.2999877999999999,47.977,0.18300000000002115,1.8118811880762087
44154.204,144.88,336.92,145.91299999999998,11.29999,-0.1000061,48.406000000000006,0.3559999999999661,3.560000000051466
44154.304,144.88,333.76,145.57,11.29999,-0.1999817,48.06399999999999,-0.3429999999999893,-3.430000000049806
44154.403,144.88,334.49,145.645,11.29999,-0.1000061,48.744,0.07500000000001705,0.7575757575607855
44154.504,144.88,331.95,145.944,11.29999,-0.1000061,49.082,0.29899999999997817,2.9603960395337934
44154.604,144.88,332.48,145.40200000000002,10.0,-0.1000061,49.136,-0.5419999999999732,-5.420000000078603
